rec_id,ssn,first_name,middle_name,last_name,gender,current_age,birth_date,street_address,suburb,postcode,state,phone,email,education,occupation,salary,credit_card_number,years_of_experience,employment_timestamp
R80023838,h182308308,gregory,alonzo,stelzenmuller,f,11,19/2/2007, 55  illawarra  court  howie  circuit ,belconnen,2617.0,act, 02  0416  8402 ,stelzenmuller.gregory@mail.com,secondary-school,,0.0,,0,2018-07-05T01:47+00:00
R47177869,d184617779,freda,monet,larsen,f,72,10/2/1945, 40  Laelana  Avenue ,Budgewoi,2262.0,NSW, 02  1191  3248 ,freda.larsen@mail.com,certificate-ii,health-support-worker,37449.0, 5527  9574  7466  7622 ,56,2017-03-10T17:56+00:00
R39803197,h183179309,gladys,e,edwards,f,29,6/4/1988, 32  Fig  Tree  Pocket  Road , Fig  Tree  Pocket ,4069.0,QLD, 07  4978  1763 ,edwards.gladys@yahoo.com,senior-secondary-school,construction-labourer,14721.0, 9637  0309  9923  6400 ,13,2017-07-07T11:36+00:00
R03918109,c180119903,thomas,,deaton,f,26,16/2/1990, 51  Morton  Street ,Parramatta,2150.0,NSW, 02  3304  6302 ,thibodeau.thomas@gmail.com,certificate-i,secretary,-9999.0, 0187  9774  6549  3731 ,10,2015-12-13T14:39+00:00
R65072250,f105756202,varaprasad,blythe,wohletz,m,4,8/10/2014, 62  Anson  Street ,Orange,2800.0,NSW, 02  3487  6094 ,varaprasad27@hotmail.com,primary-school,,-9999.0,,0,2018-07-05T07:18+00:00
R83889614,g183889641,michael,tyrone,severt,m,19,14/4/2001, 150  mornington-tyabb  road  mornington  ret  vlg ,mornington,3931.0,vic, 03  8957  0176 ,severt.michael@mail.com.au,advance-diploma,art-media-professional,-9999.0, 5402  9088  4807  5928 ,0,2020-06-07t16:25+00:00
R90761323,c191260337,kimberly,l,jackson,f,28,27/6/1990, Numeralla  Road ,Numeralla,2630.0,NSW, 02  9179  8493 ,jackson.kimberly@mail.com,graduate-diploma,manager,159863.0, 4319  7983  7678  5029 ,9,2016-06-12T20:55+00:00
R87564867,e184687675,paul,boyd,smith,m,60,15/3/1958, 28  Colin  Lane ,Kyogle,2474.0,NSW, 02  3395  0342 ,smith.paul@gmail.com,certificate-i,other-service-worker,66584.0, 9331  1237  8155  8251 ,42,2017-11-08T14:06+00:00
R27113288,i131812287,sarah,flores,young,f,59,10/10/1957, 1446  wellington  road  culloden  farm , narre  warren  east ,3804.0,vic, 03  0061  2005 ,sarah.hernandez@yahoo.com,senior-secondary-school,machinary-driver,10925.0, 7361  4304  7214  6479 ,44,2016-06-08T10:34+00:00
R41806532,b156084213,franklin,william,millsaps,m,53,10/5/1967, 3  Roper  Street ,Tiwi,810.0,NT, 08  9121  4156 ,millsaps.franklin@mail.com,bachelor-degree,legal-professional,121788.0, 4549  9821  3031  2715 ,34,2020-08-23T23:17+00:00
R53895891,i115359988,montreal,scott,spivey,f,43,4/2/1975, 20  Stokes  Street ,Parap,820.0,NT,,montreal.spivey@mail.com,graduate-diploma,legal-professional,123628.0, 0108  3553  0090  5059 ,21,2013-09-16T14:34+00:00
R62335489,c145926338,rebecca,,lambert,f,15,22/7/2001, 7  Malta  Crescent , Wagga  Wagga ,2650.0,NSW, 02  1306  5078 ,rebecca74@aol.com,bachelor-degree,ict-technician,110030.0, 7191  1684  9322  4798 ,0,2016-03-11T19:06+00:00
R07736781,g171307687,kenneth,dean,nivens,m,20,19/11/1997, 3108  gold  coast  highway  mawarra  hse , surfers  paradise ,4217.0,qld, 07  0502  8881 ,kenneth.nivens@aol.com,bachelor-degree,other-technician,, 5680  3672  7160  1909 ,4,2017-01-25T24:36+00:00
R60777160,b176717600,william,,seawell,f,66,12/8/1951, 27  Macleay  Street ,Frederickton,2440.0,NSW,,pkgnindgrb@gmail.com,senior-secondary-school,other-labourer,12123.0, 0800  4848  6175  4324 ,50,2017-07-16T15:24+00:00
R93208778,d103728978,kevin,ellis,nguyen,m,24,14/9/1993, 7  Monash  Drive , Mulgrave  East ,3170.0,VIC, 03  9016  2629 ,kevin23@gmail.com,doctoral-degree,legislator,, 1420  8769  6293  8799 ,8,2017-10-18T21:57+00:00
R96518433,e161933584,narrie,mccormick,jackson,f,48,5/11/1972, 113  Station  Street ,Mullumbimby,2482.0,NSW, 02  1020  3539 ,jackson80@yahoo.com,advance-diploma,other-technician,-9999.0, 3893  6428  0626  2194 ,29,2020-09-03T05:59+00:00
R40659653,c163405659,diane,diane,tart,f,43,11/8/1977, 868  old  calder  highway  keilor  retirement  villages ,keilor,3036.0,vic, 03  4927  0474 ,iktqkhlmgq@yahoo.com,certificate-i,clerical-worker,31631.0, 2819  8718  4517  8659 ,23,2019-07-08t14:20+00:00
R40111433,i113101344,darrell,dean,daniel,f,18,24/12/1998, 3  Chapman  Court ,Nightcliff,810.0,NT, 08  7785  9615 ,,advance-diploma,education-professional,125725.0, 9677  3175  0949  2584 ,3,2016-06-05T20:07+00:00
R79156716,d165761197,kenyon,lee,collington,m,20,17/5/1999, 680  Bolong  Road ,Bolong,2540.0,NSW,,collington26@yahoo.com,certificate-ii,health-support-worker,63044.0, 8230  1703  0732  3253 ,2,2019-05-11T23:01+00:00
R78741736,h141877637,betty,mae,leach,f,66,15/3/1953, 15  McDonald  Street , Melton  South ,3338.0,VIC, 03  5919  3550 ,mcpjcijdsb@yahoo.com,certificate-i,other-service-worker,78382.0, 4163  6947  3918  6553 ,48,2019-01-03T14:29+00:00
R72866920,c172662098,june,garland,johnston,f,65,16/4/1955, 5  mckay  garden  mckay  gardens  professional  centre ,turner,2612.0,act, 02  1236  4484 ,johnston.june@gmail.com,certificate-iv,other-technician,, 9028  5181  4153  5856 ,46,2020-03-16t08:27+00:00
R47808906,b107409688,mary,hilton,day,f,29,15/5/1989, 5  Division  Road ,Mandurah,6210.0,WA, 08  4626  7396 ,mary1@aol.com,certificate-iii,ict-technician,114952.0, 1831  2919  2715  0262 ,12,2018-10-09T04:48+00:00
R69719609,h171069969,david,eli,schreiter,m,33,8/10/1987, 1  alpine  highway  hotham  heights , mount  hotham ,3741.0,vic, 03  1651  0240 ,,bachelor-degree,health-professional,125893.0, 6751  5106  6742  1648 ,14,2020-01-12t20:49+00:00
R36314161,e113663141,lillie,miriam,mcswain,f,68,18/9/1952, 26  Rowe  Street ,Harbord,2096.0,NSW, 02  7376  4003 ,mcswain.lillie@mail.com,secondary-school,looking-for-employment,4463.0, 8746  7496  9079  1496 ,49,2020-09-02T15:40+00:00
R72481750,d157417820,james,william,baker,f,18,25/9/1998, 15  Sergison  Circuit , Rapid  Creek ,810.0,NT, 08  4224  6670 ,james7@hotmail.com,certificate-i,health-support-worker,39072.0, 6286  9550  2664  3258 ,3,2016-06-22T03:28+00:00
R10710870,e107108017,george,,barton,m,14,16/7/2003, 22  Ondine  Drive , Mulgrave  East ,3170.0,VIC, 03  5823  5533 ,barton97@aol.com,senior-secondary-school,casual-worker,, 9573  9632  0735  1897 ,2,2017-12-05T09:50+00:00
R84764945,h148647954,james,l,boone,m,15,19/9/2003, 19  Andrew  Smith  Drive , Parafield  Gardens ,5107.0,SA, 08  6061  3605 ,boone.james@hotmail.com,senior-secondary-school,casual-worker,0.0, 9818  2952  6361  9325 ,2,2018-07-09T20:43+00:00
R48494132,b124843149,terri,rene,michael,f,35,24/5/1985, 8  evergreen  court  granny  flat ,parkwood,4214.0,qld, 07  7488  4727 ,michael29@mail.com.au,certificate-iv,other-technician,119963.0, 7420  1398  8839  4385 ,16,2020-06-07t03:23+00:00
R40107107,f100177140,clarence,martinez,elder,f,23,26/4/1995, 10  Killuke  Crescent , Crescent  Head ,2440.0,NSW,,clarence3@gmail.com,advance-diploma,other-technician,123724.0, 6021  2394  9774  7988 ,6,2018-02-03T04:35+00:00
R50456716,c154517606,lester,,watson,m,30,22/10/1987, 129  Breakspear  Street ,Gracemere,4702.0,QLD, 07  6044  8655 ,lester41@gmail.com,certificate-i,secretary,40859.0, 4346  6411  5159  3528 ,14,2017-01-09T20:15+00:00
R42283139,b142839321,elizabeth,clement,hill,f,50,29/10/1967, 168  wild  horse  creek  road  port  3 ,narooma,2546.0,nsw,,kkagckajts@mail.com,bachelor-degree,other-technician,127986.0, 1961  6791  5059  9378 ,28,2011-12-13T18:18+00:00
R47388433,h138338474,richard,adam,zeus,f,15,22/1/2002, 12  David  Avenue , Sandy  Bay ,7006.0,TAS, 03  7312  2395 ,richard27@mail.com,senior-secondary-school,casual-worker,-9999.0, 0724  0720  4459  9964 ,1,2017-09-03T03:13+00:00
R14371542,e121741435,brenda,leigh,steele,f,33,4/3/1987, 55  wetherby  road  flea , howard  springs ,835.0,nt, 08  4223  4595 ,steele.brenda@yahoo.com,certificate-i,secretary,38376.0, 0923  5586  3536  1348 ,14,2020-06-11t08:22+00:00
R62843298,a134828926,nicholas,william,white,m,42,6/2/1978, 99  dixon  street  strathpine  village ,strathpine,4500.0,qld, 07  4891  8381 ,,advance-diploma,legal-professional,101433.0, 3366  4478  0420  8621 ,21,2018-05-20t10:41+00:00
R62582974,f129247865,kimberly,r,phillip,f,24,21/11/1992, 5  barrett  drive  floreat  village , alice  springs ,870.0,nt, 08  9266  0106 ,kimberly6@gmail.com,doctoral-degree,general-manager,165360.0, 7419  6458  2675  2321 ,9,2016-03-22T02:55+00:00
R78077377,b183770777,kristin,renee,odonnell,f,53,27/10/1963, Melaleuca  Drive ,Yamba,2464.0,NSW,,,certificate-i,clerks,33722.0, 5269  7255  3229  7236 ,38,2016-02-20T17:18+00:00
R93355288,g153853298,sydney,suresh,maldonado,m,10,12/2/2008, 17  Argyle  Street ,Newport,2106.0,NSW, 02  8478  1305 ,sydney.maldonado@gmail.com,secondary-school,,0.0,,0,2018-05-03T24:25+00:00
R82768133,d123878361,evelyn,rowell,clark,f,63,24/5/1956, 54  Garfield  Street , Five  Dock ,2046.0,NSW, 02  2876  9950 ,clark68@mail.com,graduate-diploma,art-media-professional,126258.0, 7854  1080  6378  0063 ,43,2017-04-20T03:31+00:00
R61166879,d189616671,shakile,michael,dedmond,m,75,17/12/1943, 25  Holyrood  Court ,Munruben,4125.0,QLD, 07  2039  7141 ,dedmond.shakile@mail.com.au,diploma,re-tired,0.0, 9389  8958  3652  1317 ,45,2018-07-21T16:03+00:00
R20598130,a102385091,christopher,scott,ingram,m,83,30/9/1934, 6  Eshelby  Street , Green  Valley ,2168.0,NSW, 02  5804  3294 ,ingram39@yahoo.com,senior-secondary-school,re-tired,0.0, 4320  4453  8913  1310 ,45,2017-11-07T22:18+00:00
R09751579,c171509795,ronald,lendo,arrowood,m,41,12/12/1979, 8  Menai  Street , Burnie  South ,7320.0,TAS, 03  3286  6454 ,,diploma,other-technician,140362.0, 2028  5999  6025  7606 ,22,2020-03-14T19:34+00:00
R20435777,c134770572,monique,brooks,armstead,f,34,2/12/1986, 22  Kensington  Road , South  Yarra ,3141.0,VIC, 03  0165  9658 ,monique29@mail.com.au,senior-secondary-school,cleaner,15833.0, 7485  8700  1226  3439 ,14,2019-10-10T05:04+00:00
R71897279,f178991772,timothy,william,rhudy,m,87,7/6/1932, 482  Mitcham  Road ,Mitcham,3132.0,VIC, 03  0839  1134 ,dedihrkmej@mail.com,certificate-ii,re-tired,0.0, 1285  7822  5632  2386 ,45,2019-10-17T24:04+00:00
R24690321,f106413229,zackary,douglas,peaden,f,31,25/5/1989, 101  Excelsior  Parade , Carey  Bay ,2283.0,NSW, 02  8200  8398 ,zackary46@mail.com.au,senior-secondary-school,taxi-driver,-9999.0, 5325  9588  9770  2482 ,12,2020-08-11T20:42+00:00
R75648602,c180524676,evan,christian,jugenheimer,m,51,7/2/1969, 411  main  street  mary  crest , kangaroo  point ,4169.0,qld, 07  6047  4446 ,jugenheimer.evan@aol.com,certificate-i,personal-services-worker,51315.0, 0363  5435  0504  7328 ,27,2015-05-23t10:30+00:00
R46231469,c193264164,brenda,elisabeth,reeves,f,19,15/1/1997, 66  Maryvale  Street ,Toowong,4066.0,QLD, 07  4427  6624 ,plnlphsnro@yahoo.com,certificate-ii,health-support-worker,71485.0, 0429  9222  5432  4234 ,4,2016-01-26T07:37+00:00
R95949013,c193910549,dana,cooper,brewer,f,40,8/9/1979, 71  Holmes  Street ,Brunswick,3056.0,VIC, 03  1350  0069 ,dana74@aol.com,graduate-diploma,manager,108209.0, 6841  2347  4001  3894 ,20,2017-06-13T14:34+00:00
R88589927,g195889782,christopher,alexander,henry,f,21,2/4/1997, 61  Sackville  Terrace ,Scarborough,6019.0,WA, 08  2727  1043 ,leatherman100@mail.com.au,graduate-diploma,general-manager,-9999.0, 0123  3232  4286  3839 ,4,2018-05-05T12:16+00:00
R49038333,g183330349,john,q,czyzewski,f,27,25/3/1991, 16  Henry  Street ,Queenstown,7467.0,TAS, 03  8731  1490 ,kphghhjorg@mail.com.au,secondary-school,un-employed,2112.0, 8316  5659  0193  7991 ,9,2017-10-24T23:23+00:00
R07373079,a173070379,ashley,bullard,wallace,f,34,26/10/1983, 39  Brighton  Parade ,Blackwood,5051.0,SA, 08  5659  0008 ,wallace34@mail.com.au,senior-secondary-school,taxi-driver,, 1158  5362  6873  9698 ,17,2016-08-17T20:45+00:00
R06936836,a189366306,theodore,edwin,bailey,f,37,1/7/1980, 30  Harm  Street ,Murgon,4605.0,QLD, 07  3212  6238 ,tgarmkahdm@aol.com,advance-diploma,other-technician,108685.0, 7849  1531  9977  0869 ,21,2017-01-06T12:07+00:00
R28247701,g172048127,joseph,wayne,tilley,f,19,20/12/2000, Wantiool  Street ,Junee,2663.0,NSW,,qijbakrtjb@hotmail.com,certificate-ii,health-support-worker,76436.0, 4037  4899  8247  1030 ,1,2019-12-22T22:02+00:00
R80897978,c178889790,jeffery,hunt,snead,f,25,4/11/1995, 14  south  terrace  taraki , kingston  se ,5275.0,sa, 08  5951  9223 ,jeffery.snead@aol.com,masters-degree,chief-executive,197863.0, 7658  3522  2508  1768 ,6,2020-10-23T11:37+00:00
R54092623,b134269052,darren,p,collette,m,61,29/5/1956, 402  colooli  road  anzac  building ,narrabeen,2101.0,nsw, 02  8219  1042 ,darren.collette@aol.com,certificate-iii,ict-technician,104298.0, 5846  8477  3263  0921 ,45,2017-02-09T18:17+00:00
R34549378,a184534739,helen,kay,jones,f,9,27/3/2007, Dhorundhu  Street ,Galiwinku,822.0,NT, 08  2703  4822 ,ctbnnqgjbs@aol.com,secondary-school,,0.0,,0,2016-09-25T17:55+00:00
R12477790,f179774102,dianne,lucia,clontz,f,46,16/10/1970, 7  Caple  Court ,Tullamarine,3043.0,VIC, 03  0641  4911 ,dianne70@gmail.com,advance-diploma,legal-professional,101295.0, 5044  3936  7416  5710 ,30,2015-07-23T14:59+00:00
R17715621,d151611772,benjamin,r,stout,m,23,29/1/1996, 17  Hayes  Court , West  Lakes  Shore ,5020.0,SA, 08  7909  6967 ,benjamin69@gmail.com,certificate-iv,other-worker,, 2486  2789  6788  6426 ,5,2019-12-01T18:03+00:00
R60379567,i157967603,april,lynne,fosque,f,48,18/7/1972, Ross  Highway , Alice  Springs ,870.0,NT, 08  5109  9913 ,april.fosque@hotmail.com,secondary-school,casual-worker,-9999.0, 7420  4272  2917  3292 ,19,2010-08-24T03:20+00:00
R65520895,a185055629,peggy,marie,conley,f,25,6/10/1995, 5  horizon  boulevarde  ormond  rise , hampton  park ,3976.0,vic, 03  1025  3504 ,peggy28@hotmail.com,certificate-ii,construction-worker,84046.0, 9933  0966  0565  8385 ,6,2020-05-21t18:44+00:00
R14495217,i127915144,james,brian,sanborn,f,23,22/11/1997, 25  booyoolie  street  caltowie ,laura,5480.0,sa, 08  3092  5445 ,,certificate-iv,automotive-worker,60813.0, 4446  1241  9792  0776 ,4,2020-02-21t14:18+00:00
R33338076,h103383763,daniel,drew,edwards,f,25,14/8/1993, 16  Christie  Street , Fannie  Bay ,820.0,NT, 08  7996  4023 ,daniel49@mail.com,diploma,ict-technician,-9999.0, 2343  3624  7000  5795 ,6,2016-06-17T05:02+00:00
R00732016,c103726001,cameron,h,herndon,m,45,23/7/1971, 14  Dennis  Street ,Northcote,3070.0,VIC, 03  1254  3808 ,herndon33@mail.com.au,certificate-iv,other-worker,59701.0, 5456  0433  8089  4304 ,30,2016-08-02T15:59+00:00
R63499489,i198649934,betty,bauguess,gaide,f,14,19/6/2004, 3  Dee  Street , Windsor  Gardens ,5087.0,SA, 08  1737  3893 ,lamjdhpbbt@aol.com,senior-secondary-school,casual-worker,0.0, 5218  8273  1155  1220 ,3,2018-07-02T03:45+00:00
R16352125,c125315621,gregory,stephen,sweet,f,77,10/9/1942, 7  crescent  avenue  garden  village , port  macquarie ,2444.0,nsw, 02  3126  0876 ,,certificate-ii,re-tired,0.0, 5748  7385  7529  0316 ,45,2019-08-27T17:58+00:00
R29905540,f199054520,dara,raquel,davis,f,48,25/5/1972, 8  goodwin  street  mac  leay  tower , kangaroo  point ,4169.0,qld, 07  0124  2570 ,zeller.dara@mail.com,advance-diploma,other-technician,74360.0, 8898  8531  2383  5202 ,29,2020-07-26T01:19+00:00
R72346780,b167427803,m,thomas,medlin,m,31,10/9/1987, 51  Baldwin  Drive ,Woodroffe,830.0,NT, 08  7425  4622 ,m26@gmail.com,advance-diploma,education-professional,, 2722  6508  8638  5835 ,14,2018-07-03T24:09+00:00
R62264865,b145622866,ernest,t,babladelis,m,64,17/6/1953, 9  Row  Street ,Bundaberg,4670.0,QLD, 07  0103  9252 ,hiarkdlikn@mail.com,doctoral-degree,legal-professional,84481.0, 0649  3036  6070  6577 ,34,2003-04-14T05:14+00:00
R60316406,e160036146,natasha,e,pittman,f,64,16/12/1956, 34  Wattle  Avenue ,Lutana,7009.0,TAS, 03  5928  4141 ,natasha11@mail.com,certificate-ii,automotive-worker,76425.0, 9204  5827  3788  1111 ,45,2020-07-13T16:26+00:00
R03507721,g105732071,john,allen,elkins,m,63,27/7/1954, 10  Elizabeth  Street , Murray  Bridge ,5253.0,SA, 08  6317  1188 ,bncklkcmcq@aol.com,senior-secondary-school,machinary-driver,13862.0, 1730  7977  7298  2727 ,47,2017-07-18T12:13+00:00
R35218661,e112631856,nygel,kanehoa,burgess,f,65,7/1/1952, 32  Burton  Crescent , Ivanhoe  East ,3079.0,VIC, 03  9270  8541 ,mrdkmhsdnh@mail.com,bachelor-degree,ict-technician,129198.0, 0677  1377  6547  6088 ,46,2014-09-04T23:38+00:00
R51539187,h185793511,allyson,seda,miller,f,42,28/9/1978, 1  kealy  road  goomalibee  park ,benalla,3672.0,vic, 03  7296  2329 ,allyson68@hotmail.com,certificate-iv,ict-technician,99136.0, 3846  1939  6494  0870 ,23,2020-02-10t16:46+00:00
R47232482,g173824224,martin,stafon,woodell,m,65,1/3/1954, 15  Sirrah  Street ,Geebung,4034.0,QLD, 07  4256  8390 ,bqdfgamial@mail.com,certificate-ii,engineering-worker,, 8620  6950  8709  7635 ,42,2014-01-11T13:30+00:00
R81268722,b172282681,doris,jo,campbell,f,55,18/12/1961, 9  Armstrong  Street ,Rylstone,2849.0,NSW, 02  7787  3515 ,campbell93@mail.com.au,advance-diploma,education-professional,111540.0, 7332  9990  8743  8287 ,40,2016-09-25T24:05+00:00
R93496929,e193496299,joseph,dwayne,franco,m,32,12/3/1987, 52  christmas  tree  avenue  rowethorpe ,bentley,6102.0,wa, 08  1945  9291 ,,certificate-i,clerks,33145.0, 2687  7944  7583  2147 ,14,2019-01-06T12:40+00:00
R76487280,h162884707,reba,clare,price,f,54,7/10/1966, 3  garden  place  oyster  farm , shoal  bay ,2315.0,nsw,,price.reba@mail.com.au,advance-diploma,ict-professional,-9999.0, 8186  7960  9897  9186 ,33,2018-07-07t15:13+00:00
R13669120,c136029161,tyrone,curtis,dowd,m,49,10/3/1971, 483  princes  highway  windrush ,illowa,3282.0,vic, 03  6067  6944 ,tyrone61@yahoo.com,diploma,ict-technician,109962.0, 1038  2426  0045  0545 ,30,2020-07-03t14:36+00:00
R16060656,h150606166,ann,,gregory,f,53,7/9/1964, 31  Beaufort  Street , Croydon  Park ,2133.0,NSW, 02  1776  0887 ,ann.gregory@mail.com,senior-secondary-school,clerical-worker,35070.0, 7069  1871  0167  2627 ,36,2016-03-03T01:43+00:00
R62643442,a144626324,andrian,harrington,mcgee,f,53,16/4/1965, 281  Cambridge  Road ,Mornington,7018.0,TAS, 03  8837  5174 ,,graduate-certificate,manager,, 9981  1330  9959  5747 ,36,2018-05-25T02:25+00:00
R82037110,d100121837,carter,aaron,coley,m,34,21/11/1986, 217  dandenong  road  flt  3 ,windsor,3181.0,vic,,carter.coley@aol.com,advance-diploma,other-technician,139120.0, 0975  9677  4933  5059 ,13,2018-11-08t18:37+00:00
R76125116,d151661712,kasey,warren,arnold,m,65,10/3/1955, 1  barrett  drive  floreat  village , alice  springs ,870.0,nt, 08  7772  2680 ,kasey.arnold@gmail.com,diploma,ict-technician,130940.0, 0038  2236  8911  9969 ,46,2020-01-04t12:24+00:00
R97138075,f150798371,brandon,nelson,callahan,f,63,2/2/1956, 44  Dimboola  Road ,Horsham,3400.0,VIC, 03  3707  7532 ,brandon93@mail.com.au,secondary-school,construction-labourer,18346.0, 1670  0362  6130  5005 ,45,2019-02-25T23:49+00:00
R78374425,d124754387,james,l,caulder,f,28,28/6/1988, 17  Fox  Street ,Wynnum,4178.0,QLD, 07  0761  9993 ,james.caulder@hotmail.com,certificate-iv,engineering-worker,94185.0, 4643  7824  9357  3435 ,13,2016-07-20T12:07+00:00
R36623817,c161873632,richard,f,karanicolas,m,16,27/9/2001, Truro  Court ,Warrnambool,3280.0,VIC, 03  3033  3144 ,,secondary-school,taxi-driver,-9999.0, 9003  5092  6551  8598 ,0,2017-04-14T07:16+00:00
R21563907,g190726315,jarvis,john,harrell,m,29,19/9/1987, 21  Mojave  Drive , Burleigh  Waters ,4220.0,QLD, 07  5547  6152 ,jarvis13@aol.com,masters-degree,manager,188902.0, 7724  8224  8677  6557 ,14,2016-10-16T14:34+00:00
R42976770,c126977407,john,david,messer,f,24,20/12/1996, 3331  coral  road  benjamin  lagoon , humpty  doo ,836.0,nt,,john3@hotmail.com,diploma,other-worker,95548.0, 1377  5458  9535  5323 ,5,2020-01-18t13:52+00:00
R51224946,b149241256,roger,xavier,fort,f,57,8/5/1963, 52  newstead  terrace  riverstead  apartments ,newstead,4006.0,qld, 07  3773  3064 ,roger.fort@mail.com,certificate-ii,other-service-worker,59948.0, 0703  7853  5578  9760 ,38,2020-02-12t15:21+00:00
R80987800,c188890070,david,allen,avery,m,30,14/7/1990, 339  st  helena  road  leith  park ,eltham,3095.0,vic, 03  0637  0383 ,avery67@mail.com,senior-secondary-school,personal-assistant,, 8503  5766  4780  1622 ,10,2019-02-09t09:08+00:00
R17581878,f178815781,gloria,willow,burris,f,21,7/3/1997, 114  piggabeen  road  cobaki  broadwater  village , tweed  heads  south ,2486.0,nsw, 02  3719  8727 ,burris.gloria@hotmail.com,certificate-ii,engineering-worker,-9999.0, 7750  8605  7828  0322 ,4,2018-04-18T20:10+00:00
R00732573,a107753230,ashley,,davis,f,28,3/10/1992, 16  broadway  street  lawson  house ,junee,2663.0,nsw, 02  9029  2344 ,ashley.davis@aol.com,certificate-i,personal-services-worker,-9999.0, 0038  0989  1864  6610 ,9,2020-03-26t20:14+00:00
R89494789,c194897984,charles,gray,brown,f,66,15/7/1954, 98  horne  street  abbey  court ,sunbury,3429.0,vic, 03  7981  9940 ,charles.brown@hotmail.com,advance-diploma,ict-professional,82038.0, 3837  8816  2514  9783 ,47,2020-07-08t17:49+00:00
R25537480,f124350587,beverly,edwards,romanchick,f,52,26/10/1967, 75  Bexley  Road ,Campsie,2194.0,NSW, 02  4059  2220 ,beverly.romanchick@mail.com.au,senior-secondary-school,factory-worker,, 6414  5608  2039  1617 ,34,2019-05-14T19:16+00:00
R20403662,e102042663,michael,lewis,elliott,m,56,16/9/1961, 9  Mead  Street ,Warnbro,6169.0,WA, 08  9880  8740 ,elliott.michael@mail.com,diploma,other-technician,, 1933  2633  5433  1572 ,40,2017-10-05T04:58+00:00
