rec_id,ssn,first_name,middle_name,last_name,gender,age_at_consultation,birth_date,medicare_number,street_address,suburb,postcode,state,phone,email,marital_status,height,weight,bmi,blood_pressure,cholesterol_level,smoking_status,clinical_notes,consultation_timestamp
rec-53996,a189943092,ronald,ronald,hill,m,55,11/9/1961, 3789  73599  2  1 , 29  silver  gull  drive  angel  bh , ballina  east ,2478.0,nsw, 02  3328  5813 ,,married-de-facto,185,115,33,77,273,0,gradual-onset-of-blurred-vision-in-left-eye-two-weeks-after-minor-head-injury,2016-02-22t02:12+00:00
rec-87105,b112392564,randy,f,dollar,f,23,12/10/1994, 1197  12302  1  2 , 22  shellcove  road  apt  2 , neutral  bay ,2089.0,nsw, 02  9151  0424 ,dollar75@aol.com,married,192,105,28,76,183,1,bleeds-easily,2017-05-13t11:04+00:00
rec-88023,i123211043,william,tyler,rowe,f,42,9/8/1973, 3027  13824  2  1 , 284  castle  hill  road  warrina  village , castle  hill ,2154.0,nsw, 02  8892  7387 ,william.rowe@aol.com,married,167,98,35,80,203,0,low-energy,2015-10-06t16:12+00:00
rec-92400,d198153008,riley,wayne,burch,f,48,31/7/1967, 3654  67237  2  2 , 1  murray  street  the  gateway  (cnr  the  gateway  s  street ,pyrmont,2009.0,nsw,,burch.riley@aol.com,married,192,83,22,71,208,0,stomach-flu,2015-09-08t15:01+00:00
rec-25490,g110213385,lyman,matthew,mitchell,m,16,29/3/1999, 3780  53236  2  3 , 100  st  andrews  road  kangaroo  grd , kangaroo  ground ,3097.0,vic,,rnbmkrmddb@hotmail.com,married-de-facto,162,71,27,75,184,0,fall-went-to-the-er-for-shoulder,2015-03-01t09:08+00:00
rec-59585,e122962675,linda,jeanne,weatherly,f,45,5/9/1974, 3059  70811  1  2 , 1  old  princes  highway  corunna  est ,narooma,2546.0,nsw, 02  0994  3521 ,weatherly.linda@yahoo.com,married,181,126,38,72,190,0,coughing,2019-11-22t01:45+00:00
rec-66193,a186019994,denise,raines,laparra,f,55,28/6/1957, 9776  52662  1  1 , 1  finucanes  lane  sleepy  lagoon ,bega,2550.0,nsw,,denise.laparra@gmail.com,married-de-facto,166,58,21,77,204,0,headache,2012-07-10t17:16+00:00
rec-39676,b191268033,david,shea,crowder,m,62,21/7/1955, 7502  16200  2  2 , 3301  riverleigh  drive  palladian , hope  island ,4212.0,qld, 07  3103  0543 ,david.crowder@aol.com,married,196,134,34,81,148,0,atrial-fibrillation,2017-06-18t14:14+00:00
rec-37805,g172598205,wylie,william,ellisor,m,58,21/10/1959, 6621  15200  1  2 , 191  deviot  road  bay  cottage ,robigana,7275.0,tas, 03  6152  1133 ,wylie80.aol.com,married,192,56,15,79,141,0,soreness-at-lp-site,2018-02-25t14:08+00:00
rec-94847,e141292273,chirag,dale,pigott,f,29,4/8/1989, 6768  46493  2  1 , 89  wallaby  way  jessie  brae  teviot  downs ,greenbank,,qld, 07  7867  6169 ,,married,178,64,20,76,80,0,pneumonia,2018-02-01t08:25+00:00
rec-6656,h148386720,cheryl,,golden,f,69,21/2/1949, 8681  17205  1  1 , 107  andersons  creek  road  apt  152 , doncaster  east ,3109.0,vic,,cheryl92@hotmail.com,married-de-facto,187,-99,32,76,115,0,cardiac-cath-stent-placement,2018-04-09t07:09+00:00
rec-78846,e145631549,keith,marc,reed,f,14,9/10/2000, 5185  58296  2  2 , 28  mahia  terrace  ryson , kings  beach ,4551.0,qld, 07  9400  3781 ,keith.reed@aol.com,married,149,62,27,81,248,0,fall,2014-08-16t08:36+00:00
rec-16695,c188271154,audrea,white,stovall,f,59,21/9/1957, 8936  39231  2  1 , 1  aerodrome  road  cloncurry  airport ,cloncurry,4824.0,qld, 07  9713  2111 ,,married,178,90,28,77,175,0,left-elbow-pain,2016-10-04t11:26+00:00
rec-77819,e101860540,richard,peter,jernigan,f,25,20/9/1992, 9823  79819  1  3 , 66  parkway  circuit  pine  lakes , parafield  gardens ,5107.0,sa,,,married,166,-99,37,72,203,1,drooping-lower-eye-lid,2017-07-04t22:32+00:00
rec-52964,e181465727,frances,manning,fenberg,m,51,25/6/1965, 3280  41532  2  1 , 49  bundock  street  belrowes  medical  centre , belgian  gardens ,4810.0,qld, 07  5917  5218 ,,married,187,134,38,77,188,0,arthritis-(r)-knee,2016-04-24t12:33+00:00
rec-94082,a106359172,jerry,eugene,hall,f,25,22/9/1987, 9868  52871  2  3 , 40  marcus  clarke  street  canberra  hse , canberra  city ,2601.0,act,,,not-married,186,98,28,77,167,0,anxiety,2012-01-20t07:09+00:00
rec-85825,f108459400,marc,lee,wernet,f,12,9/11/2000, 8065  43190  2  3 , 18  georgiana  terrace  the  broadwater ,gosford,2250.0,nsw, 02  0242  4260 ,marc17@hotmail.com,married,143,63,30,74,156,0,asthma-flare-up,2012-08-02t20:36+00:00
rec-28767,a107351425,elizabeth,clark,currie,f,62,22/5/1954, 1340  45656  1  1 , 1  erskine  street  flt  1 ,frankston,3199.0,vic,,currie15@gmail.com,not-married,177,115,36,68,190,1,allergic-asthma,2016-07-24t05:55+00:00
rec-98450,d162919446,ralph,wayne,hayes,f,16,21/9/2000, 5738  34156  2  3 , 78  rifle  butts  road  the  gums , lower  norton ,3401.0,vic, 03  4657  9645 ,hayes.ralph@mail.com,married,181,57,17,72,130,0,fecal-incontinence,2016-07-22t22:40+00:00
rec-99117,h109920663,douglas,austin,coleman,f,58,8/2/1958, 7332  88570  2  2 , 305  redjohanna  road  gleneden ,johanna,3238.0,vic, 03  6736  2180 ,,widowed,174,133,43,69,220,1,phosphenes,2016-04-19t05:40+00:00
rec-23880,b128135234,james,glenn,secrist,m,24,31/10/1990, 4508  71423  2  2 , 335  eastbourne  road  villa  441 , rosebud  west ,3940.0,vic, 03  9377  9338 ,esqofqbgkh.yahoo.com,not-married,170,78,26,84,280,0,high-blood-pressure--157/85,2014-10-04t15:54+00:00
rec-97647,a190353754,jeffrey,lozada,seagroves,f,29,9/2/1984, 5520  16221  1  1 , 3  maxwell  street  southlands  shopping  centre ,penrith,,nsw, 02  1116  6698 ,jeffrey9@yahoo.com,married,176,142,45,71,194,0,meibomitis,2013-08-13t07:03+00:00
rec-70098,g142692753,james,charles,propst,f,75,16/5/1945, 6511  14985  2  1 , 5  tiwi  gardens  road  tiwi  professional  suites ,tiwi,810.0,nt, 08  9311  1177 ,james.propst@mail.com.au,married,180,120,37,73,62,0,blurred-vision,2020-06-16t04:46+00:00
rec-64472,a133461555,hannah,schmidt,mcdaniel,f,18,23/12/1998, 5185  18682  1  2 , 23  gum  blossom  drive  v ,westleigh,,nsw, 02  0872  9442 ,,married,189,78,21,76,99,0,urinary-frequency,2016-03-21t22:49+00:00
rec-52624,h184587573,michelle,lorraine,lewis,f,52,24/11/1965, 4980  96341  1  2 , 5025  st  andrews  terrace  fairways  centre , sanctuary  cove ,4212.0,qld, 07  1476  6734 ,,not-married,189,149,41,81,57,0,low-energy,2017-10-25t15:16+00:00
rec-83417,c195297232,quamaine,bernard,bridgetts,f,21,6/12/1992, 5205  39032  1  3 , 16  banksia  close  the  domain ,ashmore,4214.0,qld,,quamaine.bridgetts@mail.com,married,198,127,32,79,209,0,increased-triglyceride-level,2013-10-08t06:14+00:00
rec-56076,b123141507,nancy,rosemary,cathey,m,21,2/1/1997, 5550  74343  2  2 , 300  pigdon  street  princes  hill  vill ,carlton,3053.0,vic, 03  8948  6102 ,,married,187,111,31,76,136,0,fall,2020-06-06t15:27+00:00
rec-76058,g138931721,julien,lynn,morris,f,30,21/11/1985, 9474  67422  2  2 , 250  baltimore  parade  raafa  estte ,merriwa,6030.0,wa,,julien30@yahoo.com,married-de-facto,194,142,37,77,213,0,increased-dizziness,2015-04-05t11:38+00:00
rec-78331,e102387436,simon,blaser,boggs,f,25,7/7/1995, 7705  75020  1  2 , 16  jessie  road  garden  court  apartments , kensington  park ,5068.0,sa, 08  4713  8663 ,simon48@mail.com,married,180,101,31,79,151,1,open-sore-on-leg,2020-02-22t20:27+00:00
rec-54051,d177567050,stephen,milford,mathena,m,6,15/8/2005, 6558  90613  1  3 , 23  sirius  drive  lakewood  village ,laurieton,2443.0,nsw, 02  1481  5649 ,stephen.mathena.hotmail.com,,137,36,19,75,192,0,ankle-swelling---right-leg,2013-03-27t23:26+00:00
rec-16008,f149204464,kathryn,,warren,f,53,12/11/1959, 8651  66756  2  2 , 140  beach  road  noarlunga  medical  centre , christies  beach ,5165.0,sa, 08  3438  5195 ,warren36@hotmail.com,married,198,119,30,79,139,1,insomnia,2012-03-08t12:17+00:00
rec-39935,d109733696,shawanda,ann,jordan,f,57,3/11/1959, 5920  89407  2  1 , 367  kings  creek  road  miranda ,lawrence,2460.0,nsw, 02  7705  7924 ,lmotmekfrn@mail.com.au,married-de-facto,188,121,34,75,177,0,upper-respiratory-infection,2016-09-07t09:20+00:00
rec-92835,d144822569,lewis,d,rosen,f,29,2/4/1983, 9646  42028  2  2 , 52  empire  bay  drive  samaldo  caravan  park , empire  bay ,2257.0,nsw, 02  0023  4047 ,fbndtktcco@mail.com,married,170,-99,19,70,182,0,insomnia,2012-01-23t14:24+00:00
rec-2624,i109004979,jonathan,,jones,m,24,8/7/1995, 4054  49068  2  2 , 1  wellington  road  rp  911400 , charters  towers ,4820.0,qld, 07  3492  2431 ,,divorced,180,55,16,78,116,0,psychotic-episode,2019-07-16t16:08+00:00
rec-58018,c121824981,catherine,okanao,fuentes,f,39,2/10/1976, 8496  70392  1  1 , 249  reynolds  court  anne  finlay  place , bateau  bay ,2261.0,nsw,,catherine57@hotmail.com,separated,183,124,37,82,161,0,fall,2015-06-13t18:53+00:00
rec-83347,h116199946,tristian,lamont,james,f,18,21/5/1997, 2574  78131  1  3 , 16  thompson  road  mariner  views , patterson  lakes ,3197.0,vic,,,married,176,62,20,74,143,0,hypertension,2015-04-16t17:02+00:00
rec-86293,b139785956,john,lester,vuic,f,17,2/3/1998, 7889  33845  2  2 , 2  college  crescent  queens  college ,parkville,3052.0,vic,,vuic65@gmail.com,married-de-facto,166,84,30,82,234,0,abdominal-discomfort-associated-with-rivastigmine,2015-07-12t22:34+00:00
rec-75972,h129473290,edward,,grattan,f,51,7/6/1967, 9305  17782  1  2 , 1  milikapiti  street  snake  bay , melville  island ,822.0,nt,,grattan76@gmail.com,divorced,178,99,31,72,132,0,bronchitis,2018-08-08t01:06+00:00
rec-7647,f109316516,shana,lynn,gray,f,60,6/1/1957, 6389  92591  2  1 , 26  kundyl  court  highlander ,kelmscott,6111.0,wa,,gray70@gmail.com,not-married,184,98,28,69,235,0,hypothyroidism,2017-07-14t16:05+00:00
rec-14880,a130594991,joyce,ann,leutz,f,46,5/2/1970, 6331  48431  2  2 , 359  warrigal  road  highwood  court ,burwood,,vic,,joyce.leutz.yahoo.com,not-married,165,105,38,77,252,1,skin-cancer-to-top-of-head,2018-05-27t05:02+00:00
rec-66694,g184611337,clifton,russell,boyles,m,59,30/9/1956, 8163  54738  2  2 , 1  holmes  street  flt  149 ,northcote,3070.0,vic, 03  0270  4362 ,boyles.clifton@aol.com,married-de-facto,195,149,39,82,168,0,anxiety,2015-04-01t15:50+00:00
rec-23853,d185433775,agatha,,love,m,18,26/3/2000, 4872  45105  2  2 , 12  goldens  road  villa  47 ,forster,2428.0,nsw,,love32@yahoo.com,separated,171,72,24,65,252,0,shortness-of-breath/difficulty-breathing-due-to-hiatal-hernia,2018-05-03t19:20+00:00
rec-65194,f114136295,emily,annward,johnson,f,53,25/11/1961, 1083  37388  2  1 , 2  jellicoe  street  pinehurst  hostel ,cheltenham,3192.0,vic, 03  3616  6991 ,johnson.emily@mail.com,married-de-facto,198,102,26,76,86,1,c.-difficile-infection,2014-10-26t08:03+00:00
rec-69747,i118729752,bernard,carlton,davis,f,71,3/12/1941, 7564  95867  1  2 , 157  marconi  street  villa  46 , bonnells  bay ,2264.0,nsw,,,separated,189,107,29,71,221,0,asthma-flare-up,2012-05-04t14:01+00:00
rec-72716,i185784352,christopher,ernest,salentine,f,34,31/8/1981, 8357  39911  1  1 , 59  broadwater  court  bungoona  road ,kincumber,,nsw, 02  4942  4517 ,christopher81@hotmail.com,married-de-facto,172,82,27,75,204,0,blurred-vision,2015-05-27t04:26+00:00
rec-41554,g187965628,sheryl,elizabeth,hardman,f,56,7/5/1958, 5557  34332  1  2 , 19  mitchell  drive  evatt  chambers , east  maitland ,2323.0,nsw,,,married,189,-99,17,68,165,0,urubary-frequency-increased-&-rx-with-new-medication,2015-12-08t24:16+00:00
rec-25118,g184716023,danielle,lynn,auman,f,48,7/1/1968, 9467  31505  2  2 , 297  trippe  road  lakewood  estate , humpty  doo ,836.0,nt,,danielle.auman@mail.com.au,married-de-facto,169,103,36,73,111,1,flu,2016-08-22t21:01+00:00
rec-8339,c175271234,kandi,gail,fulk,f,45,3/10/1967, 3093  85296  1  2 , 96  beck  road  carlyle  garden ,condon,4815.0,qld, 07  8750  8603 ,,separated,172,141,47,81,118,0,laceration-of-right-arm,2012-05-19t14:07+00:00
rec-95438,c117847770,richard,lee,marshall,f,53,23/6/1961, 8835  51168  2  2 , 17  bradshaw  avenue  hillside ,crafers,5152.0,sa, 08  3168  2629 ,richard.marshall@mail.com,married-de-facto,182,65,19,78,120,0,hypothyroidism,2014-11-08t15:34+00:00
rec-37378,b137581454,celestino,stuart,crossingham,m,23,28/2/1994, 7278  24876  1  2 , 25  mendooran  road  glengow ,dubbo,2830.0,nsw,,fhkbgooifm@mail.com,married,176,83,26,80,153,0,musculoskeletal-pain,2017-05-01t17:33+00:00
rec-64380,i113819231,ray,mark,sprague,m,46,29/11/1968, 8346  36575  2  1 , 477  ruthven  street  t  &  g  arcade ,toowoomba,4350.0,qld, 07  0665  0323 ,,married,175,63,20,73,107,0,hyperglycemia-(mild-glucose-intolerance),2014-07-23t15:47+00:00
rec-51802,i173122584,robert,odell,lee,f,22,27/8/1991, 2923  46986  1  2 , 36  gelston  park  road  south  park ,maxwell,2652.0,nsw, 02  3963  6751 ,,not-married,176,106,34,70,154,0,cardiac-event,2013-06-25t17:19+00:00
rec-57763,c148671563,lesvia,,kennedy,f,13,17/2/2002, 2206  10804  1  3 , 416  ararat  road  kielli ,mortlake,3272.0,vic,,,,163,-99,25,77,144,0,sleep-apnea,2015-03-18t06:17+00:00
rec-45851,c131021548,pauline,west,dillard,f,13,3/12/2001, 6027  84783  1  3 , 16  woodleigh  drive  noonameena ,murrumbateman,2582.0,nsw, 02  6121  7738 ,lfpebpefer.mail.com,not-married,173,-99,31,74,133,0,diarrhea,2017-06-23t12:39+00:00
rec-30610,d159649232,jamesanna,,norman,f,23,8/11/1993, 9481  52428  2  2 , 1  dubbo  road  loch  lorien ,gilgandra,2827.0,nsw, 02  4031  1291 ,jamesanna38@aol.com,married-de-facto,197,109,28,79,218,0,anemia,2016-09-06t06:35+00:00
rec-97325,i125299699,mason,alexander,johnson,f,11,19/8/2005, 6276  39873  1  2 , 70  geddes  road  barnaline , hodgson  vale ,4352.0,qld, 07  8163  6856 ,,,132,58,33,75,191,0,?syncope,2016-04-26t10:45+00:00
rec-99942,e146800480,james,l,foote,f,22,10/4/1994, 6514  41924  1  2 , 250  baltimore  parade  raafa  estate ,merriwa,6030.0,wa,,james.foote@aol.com,married,182,69,20,69,113,0,reconstructive-surgery--right-foot,2016-11-01t04:27+00:00
rec-56057,i126452766,edwin,david,wilson,m,63,22/10/1956, 8739  10122  1  2 , 1  booligal  road  irrigation  area ,hay,2711.0,nsw,,wilson22@gmail.com,divorced,174,144,47,79,97,0,fall,2019-11-04t24:29+00:00
rec-50658,d164103232,julia,kerns,wright,f,53,12/7/1963, 3809  96071  1  2 , 39  mcnabb  loop  collier  park  vlge ,como,6152.0,wa, 08  8021  6357 ,julia29@mail.com,married,173,97,32,76,203,0,cough-(related-to-lisinopril),2016-03-21t23:54+00:00
rec-8527,a148444038,monica,lynn,roche',f,50,3/3/1969, 7309  72442  1  1 , 38  kyle  avenue  george  james  house ,leanyer,812.0,nt, 08  6039  7293 ,,married,165,143,52,76,148,0,nausea,2019-10-05t02:53+00:00
rec-59409,g169504473,jane,,cullen,f,22,15/9/1997, 9278  39566  2  2 , 1262  nile  road  winburn ,nile,7212.0,tas, 03  6176  6051 ,jane48@hotmail.com,not-married,167,58,20,72,149,0,chest-pain,2019-03-10t01:22+00:00
rec-5828,f126038266,darwin,david,morin,m,11,13/11/2002, 5180  12309  2  2 , 41  port  rush  parade  raafa  estate , meadow  springs ,,wa, 08  6014  2109 ,darwin51@aol.com,,142,30,14,79,97,0,s/p-umbilical-hernia,2013-07-26t22:52+00:00
rec-2598,h192517469,blaine,,fuller,m,77,4/11/1939, 8136  37744  2  1 , 14  victoria  road  villa  56 , pennant  hills ,2120.0,nsw,,,not-married,187,80,22,74,192,1,blurred-vision,2016-06-11t14:14+00:00
rec-85428,i119600208,james,etheldred,cluff,f,52,26/1/1962, 5123  48302  1  1 , 100  steer  road  beauchamp  street ,kerang,3579.0,vic, 03  3607  7451 ,james44.gmail.com,married,168,-99,50,73,142,0,shortness-of-breath,2016-07-08t12:08+00:00
rec-3607,a159669208,natasha,h,meade,f,17,8/10/2001, 1208  55893  1  3 , 17  woodland  close  torbay ,torquay,4655.0,qld,,meade.natasha@gmail.com,not-married,174,60,19,68,213,0,laparoscopic-cholecystectomy,2018-10-04t12:28+00:00
rec-40328,f198707074,aaron,dwight,bullock,f,16,6/9/2001, 9182  21447  2  2 , 21  boundary  road  valleyfield ,coldstream,3770.0,vic, 03  8904  0737 ,bullock60@mail.com.au,not-married,165,68,24,77,180,0,mild-dizziness-while-playing-golf,2017-10-14t21:32+00:00
rec-88936,e175864621,alester,wayne,bowen,f,30,25/5/1988, 8014  38878  2  2 , 100  steer  road  beauchamp  street ,kerang,3579.0,vic,,bowen.alester@mail.com,not-married,169,80,28,75,166,0,bradycardia,2018-05-26t04:49+00:00
rec-59669,e103713977,harriet,smith,clark,f,57,8/3/1957, 3020  50961  1  2 , 1  ra  road  heritage  caravan  park , alice  springs ,870.0,nt,,clark.harriet@gmail.com,married,192,86,23,66,175,0,right-lower-extremity-pain,2014-10-12t03:02+00:00
rec-98723,f122155439,george,lavalle,mendez,m,18,1/7/1999, 2063  83725  2  2 , 225  bullcreek  drive  air  force  memorial  est , bull  creek ,6149.0,wa, 08  8569  7297 ,george.mendez@mail.com,not-married,169,86,30,72,137,0,seizure,2017-07-06t05:57+00:00
rec-38891,i197272597,hamen,elwood,arnan,m,12,28/3/2004, 5800  99059  2  2 , 32  richards  street  llandelo ,cootamundra,2590.0,nsw, 02  4301  9910 ,,,156,63,25,74,149,0,constipation,2016-09-05t07:41+00:00
rec-71579,c181795927,milton,ray,barco,f,58,12/4/1959, 4239  35979  1  1 , 8  fletcher  road  sash  ferguson  hostel , mount  barker ,5251.0,sa,,inkoiqhjam@mail.com,not-married,172,86,29,74,180,0,melanoma,2017-05-24t17:07+00:00
rec-80819,i154716666,john,peter,morales,f,23,25/1/1995, 7339  70408  2  3 , 1  lang  street  m  50 ,mosman,2088.0,nsw,,morales23@yahoo.com,not-married,188,106,29,76,149,0,non-hodgkins-lymphoma,2018-06-07t17:55+00:00
rec-36637,d147890607,willie,grant,gurganus,m,49,9/8/1967, 4780  90264  2  1 , 2  blende  street  res  water  board , broken  hill ,2880.0,nsw,,gurganus.willie@yahoo.com,divorced,183,105,31,74,285,0,head-injury-with-fall,2016-01-17t18:12+00:00
rec-95564,f173292201,gilbert,,elzohr,f,39,10/5/1976, 8021  72419  1  1 , 358  eastbourne  road  villa  the  village  glen , rosebud  west ,3940.0,vic, 03  8492  1279 ,gilbert.elzohr@gmail.com,separated,174,109,36,74,196,0,cystocele,2015-11-26t02:12+00:00
rec-79866,b138673688,plummer,henry,icard,f,67,4/4/1950, 8230  74523  2  1 , 78  mccannas  road  andorra ,tilbuster,2350.0,nsw, 02  5369  7306 ,icard.plummer@yahoo.com,not-married,172,84,28,74,168,0,blurred-vision,2017-11-24t23:11+00:00
rec-61368,f170250013,kimberly,bost,bryant,f,62,17/4/1954, 2781  33314  1  2 , 1  lockharts  road  boorong ,lalalty,3644.0,vic, 03  7290  1133 ,jcnrrshmjm@aol.com,separated,168,-99,34,79,118,0,allergies-with-rhinitis/postnasal-drip,2016-01-16t13:14+00:00
rec-86242,i190711907,charlie,anthony,sessoms,f,27,29/6/1982, 9080  48805  1  2 , 4  waverley  garden  sc  cnr  road ,mulgrave,3170.0,vic, 03  5162  8064 ,charlie.sessoms.mail.com,married,170,73,25,74,135,1,r.-hip-pain,2012-04-05t24:48+00:00
rec-88521,g173341982,james,ashley,mash,f,50,21/5/1965, 5586  32823  1  2 , 904  maidens  brush  road  henry  kendall  village ,wyoming,2250.0,nsw, 02  1132  4452 ,,married,194,147,39,74,173,0,fall-x2,2016-12-06t06:24+00:00
rec-97683,a110489160,william,blake,lupo,f,57,11/8/1962, 4844  31969  1  2 , 376  scaysbrook  drive  brentwood  vlge ,kincumber,,nsw, 02  0420  0705 ,lhpcplfgqo@aol.com,married,182,71,21,73,116,0,fell-on-back,2019-04-27t11:49+00:00
rec-62535,f106287052,jamecia,ruth,hancock,f,6,11/2/2014, 9395  37610  2  3 , 1  cassilis  road  sulleys ,merriwa,2329.0,nsw, 02  0856  2374 ,jamecia92@yahoo.com,,123,20,13,77,163,0,nummular-dermatitis-on-the-feet,2020-03-22t19:01+00:00
rec-11428,a123474369,jean,coker,whitehurst,f,32,2/12/1985, 1206  83612  1  2 , 65  highfields  road  concept ,highfields,4352.0,qld, 07  8540  6132 ,,married,183,55,16,76,179,0,diarrhea,2019-01-18t18:22+00:00
rec-27316,g157389474,beth,leenelms,ali,f,19,12/12/1998, 3184  57933  1  3 , 524  maidens  brush  road  henry  kendall  vlge ,wyoming,2250.0,nsw, 02  9657  1211 ,beth89.aol.com,not-married,180,76,23,72,96,0,fell,2017-05-08t10:09+00:00
rec-55263,f113298288,edward,k,moss,m,15,4/11/1999, 9009  15066  1  2 , 490  monomeith  road  monomeith  park ,monomeith,3984.0,vic,,edward.moss@mail.com,not-married,160,70,27,75,226,0,basal-cell-skin-cancer,2014-10-26t12:51+00:00
rec-85687,h118389704,raymond,ralph,hawkains,f,61,5/5/1956, 6620  91434  2  2 , 1  bonella  street  bur  29 ,charleville,,qld, 07  3444  3561 ,leigogkdpp@hotmail.com,married,182,57,17,72,207,0,left-second-hammertoe,2017-11-16t23:50+00:00
rec-20668,f137427496,matthew,frederick,mitchell,m,34,15/2/1983, 1489  46074  1  1 , 16  parker  street  flt  4 ,werribee,3030.0,vic, 03  7404  1163 ,rhgfoljckk@yahoo.com,married,197,85,21,70,227,1,r-total-knee-arthroplasty,2017-03-07t15:21+00:00
rec-96382,g148635528,gregory,dwayne,dakrouri,f,37,10/5/1978, 9900  30216  1  2 , 235  reynolds  court  anne  finlay  place , bateau  bay ,2261.0,nsw,,,married,179,76,23,82,200,1,palpitations-with-associated-symptom-of-lightheadedness,2015-03-22t20:25+00:00
rec-13564,b137891207,hilda,sue,waters,f,58,26/1/1958, 3778  48070  2  2 , 3331  coral  road  benjamin  lagoon , humpty  doo ,836.0,nt, 08  6080  5732 ,,not-married,165,-99,43,70,240,0,constipation,2016-11-10t20:19+00:00
rec-94106,f197679093,robert,gerry,yarbro,f,25,23/7/1989, 9739  20941  1  3 , 115  elphinstone  street  berserker  medical  centre , north  rockhampton ,4701.0,qld, 07  3212  7046 ,yarbro.robert@mail.com.au,married,199,-99,15,76,130,0,urinary-tract-infection,2014-04-03t21:50+00:00
